--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
./deep-text-recognition-benchmark/ocr_data/test/02236799.png	온                        	0.9965
./deep-text-recognition-benchmark/ocr_data/test/02236805.png	기유                       	0.2900
./deep-text-recognition-benchmark/ocr_data/test/02236813.png	원숭이                      	0.9838
./deep-text-recognition-benchmark/ocr_data/test/02236823.png	주년                       	0.9959
./deep-text-recognition-benchmark/ocr_data/test/02236824.png	지배하다                     	0.9682
./deep-text-recognition-benchmark/ocr_data/test/02236827.png	공식                       	0.9973
./deep-text-recognition-benchmark/ocr_data/test/02236840.png	만화가                      	0.9893
./deep-text-recognition-benchmark/ocr_data/test/02236849.png	백색                       	0.9909
./deep-text-recognition-benchmark/ocr_data/test/02236852.png	관념                       	0.9969
./deep-text-recognition-benchmark/ocr_data/test/02236887.png	무관심                      	0.9871
./deep-text-recognition-benchmark/ocr_data/test/02236892.png	평                        	0.9992
./deep-text-recognition-benchmark/ocr_data/test/02236906.png	마주치다                     	0.9786
./deep-text-recognition-benchmark/ocr_data/test/02236908.png	어쩐지                      	0.9222
./deep-text-recognition-benchmark/ocr_data/test/02236914.png	시일                       	0.9813
./deep-text-recognition-benchmark/ocr_data/test/02236929.png	강북                       	0.9793
./deep-text-recognition-benchmark/ocr_data/test/02236932.png	권투                       	0.8990
./deep-text-recognition-benchmark/ocr_data/test/02236935.png	매달다                      	0.9821
./deep-text-recognition-benchmark/ocr_data/test/02236940.png	예산                       	0.9988
./deep-text-recognition-benchmark/ocr_data/test/02236941.png	단                        	0.9992
./deep-text-recognition-benchmark/ocr_data/test/02236951.png	계속                       	0.9615
./deep-text-recognition-benchmark/ocr_data/test/02236952.png	죽이다                      	0.9629
./deep-text-recognition-benchmark/ocr_data/test/02236953.png	그러나                      	0.9336
./deep-text-recognition-benchmark/ocr_data/test/02236967.png	코끼리                      	0.9854
./deep-text-recognition-benchmark/ocr_data/test/02236977.png	쫓기다                      	0.9526
./deep-text-recognition-benchmark/ocr_data/test/02236986.png	강화하다                     	0.9934
./deep-text-recognition-benchmark/ocr_data/test/02236988.png	건조                       	0.9945
./deep-text-recognition-benchmark/ocr_data/test/02236989.png	장마                       	0.9986
./deep-text-recognition-benchmark/ocr_data/test/02236995.png	저녁                       	0.9375
./deep-text-recognition-benchmark/ocr_data/test/02236997.png	신부                       	0.9992
./deep-text-recognition-benchmark/ocr_data/test/02237008.png	지나가다                     	0.9925
./deep-text-recognition-benchmark/ocr_data/test/02237009.png	횟수                       	0.9800
./deep-text-recognition-benchmark/ocr_data/test/02237012.png	앞날                       	0.9968
./deep-text-recognition-benchmark/ocr_data/test/02237013.png	미팅                       	0.9770
./deep-text-recognition-benchmark/ocr_data/test/02237029.png	건너편                      	0.9852
./deep-text-recognition-benchmark/ocr_data/test/02237030.png	더불다                      	0.9461
./deep-text-recognition-benchmark/ocr_data/test/02237032.png	손님                       	0.9986
./deep-text-recognition-benchmark/ocr_data/test/02237037.png	한강                       	0.9987
./deep-text-recognition-benchmark/ocr_data/test/02237042.png	일상생활                     	0.4139
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
./deep-text-recognition-benchmark/ocr_data/test/02237050.png	교통사고                     	0.4727
./deep-text-recognition-benchmark/ocr_data/test/02237063.png	집안                       	0.9964
./deep-text-recognition-benchmark/ocr_data/test/02237071.png	샤워                       	0.8988
./deep-text-recognition-benchmark/ocr_data/test/02237078.png	관심                       	0.9863
./deep-text-recognition-benchmark/ocr_data/test/02237108.png	전망                       	0.9970
./deep-text-recognition-benchmark/ocr_data/test/02237123.png	둘러싸다                     	0.1451
./deep-text-recognition-benchmark/ocr_data/test/02237125.png	화나다                      	0.9603
./deep-text-recognition-benchmark/ocr_data/test/02237134.png	발톱                       	0.9534
./deep-text-recognition-benchmark/ocr_data/test/02237144.png	등록금                      	0.9852
./deep-text-recognition-benchmark/ocr_data/test/02237145.png	요구하다                     	0.9927
./deep-text-recognition-benchmark/ocr_data/test/02237155.png	작성하다                     	0.9405
./deep-text-recognition-benchmark/ocr_data/test/02237164.png	서다                       	0.9965
./deep-text-recognition-benchmark/ocr_data/test/02237170.png	수동적                      	0.9774
./deep-text-recognition-benchmark/ocr_data/test/02237174.png	엘리베이터                    	0.5036
./deep-text-recognition-benchmark/ocr_data/test/02237181.png	최대한                      	0.9893
./deep-text-recognition-benchmark/ocr_data/test/02237183.png	뚱뚱하다                     	0.6100
./deep-text-recognition-benchmark/ocr_data/test/02237201.png	칠판                       	0.9731
./deep-text-recognition-benchmark/ocr_data/test/02237204.png	소문나다                     	0.9750
./deep-text-recognition-benchmark/ocr_data/test/02237221.png	차라리                      	0.9914
./deep-text-recognition-benchmark/ocr_data/test/02237224.png	장식                       	0.9974
./deep-text-recognition-benchmark/ocr_data/test/02237235.png	남부                       	0.9989
./deep-text-recognition-benchmark/ocr_data/test/02237238.png	마음                       	0.6807
./deep-text-recognition-benchmark/ocr_data/test/02237245.png	토론                       	0.9894
./deep-text-recognition-benchmark/ocr_data/test/02237257.png	응                        	0.9949
./deep-text-recognition-benchmark/ocr_data/test/02237263.png	사표                       	0.9983
./deep-text-recognition-benchmark/ocr_data/test/02237271.png	직장                       	0.9925
./deep-text-recognition-benchmark/ocr_data/test/02237276.png	재즈                       	0.9953
./deep-text-recognition-benchmark/ocr_data/test/02237279.png	그러하다                     	0.9944
./deep-text-recognition-benchmark/ocr_data/test/02237283.png	탁구                       	0.9525
./deep-text-recognition-benchmark/ocr_data/test/02237291.png	고소하다                     	0.9744
./deep-text-recognition-benchmark/ocr_data/test/02237293.png	예약하다                     	0.9851
./deep-text-recognition-benchmark/ocr_data/test/02237294.png	교장                       	0.9363
./deep-text-recognition-benchmark/ocr_data/test/02237295.png	감싸다                      	0.9928
./deep-text-recognition-benchmark/ocr_data/test/02237316.png	헌                        	0.9909
./deep-text-recognition-benchmark/ocr_data/test/02237317.png	대형                       	0.5742
./deep-text-recognition-benchmark/ocr_data/test/02237318.png	국립                       	0.9951
./deep-text-recognition-benchmark/ocr_data/test/02237320.png	도쿄동경)                    	0.1262
./deep-text-recognition-benchmark/ocr_data/test/02237321.png	공통적                      	0.9862
./deep-text-recognition-benchmark/ocr_data/test/02237323.png	잠자리                      	0.9892
./deep-text-recognition-benchmark/ocr_data/test/02237331.png	경기도                      	0.8445
./deep-text-recognition-benchmark/ocr_data/test/02237336.png	널리                       	0.9517
./deep-text-recognition-benchmark/ocr_data/test/02237349.png	아기                       	0.9989
./deep-text-recognition-benchmark/ocr_data/test/02237350.png	동화책                      	0.9322
./deep-text-recognition-benchmark/ocr_data/test/02237359.png	제한하다                     	0.9868
./deep-text-recognition-benchmark/ocr_data/test/02237361.png	뛰어들다                     	0.9834
./deep-text-recognition-benchmark/ocr_data/test/02237365.png	실태                       	0.9963
./deep-text-recognition-benchmark/ocr_data/test/02237370.png	가구                       	0.9991
./deep-text-recognition-benchmark/ocr_data/test/02237391.png	괴롭다                      	0.9785
./deep-text-recognition-benchmark/ocr_data/test/02237395.png	최선                       	0.9969
./deep-text-recognition-benchmark/ocr_data/test/02237401.png	바늘                       	0.9861
./deep-text-recognition-benchmark/ocr_data/test/02237406.png	교류                       	0.9770
./deep-text-recognition-benchmark/ocr_data/test/02237411.png	쟤                        	0.9955
./deep-text-recognition-benchmark/ocr_data/test/02237424.png	제주도                      	0.9283
./deep-text-recognition-benchmark/ocr_data/test/02237427.png	오르내리다                    	0.2004
./deep-text-recognition-benchmark/ocr_data/test/02237433.png	내보내다                     	0.9861
./deep-text-recognition-benchmark/ocr_data/test/02237440.png	높아지다                     	0.9672
./deep-text-recognition-benchmark/ocr_data/test/02237442.png	시외버스                     	0.4595
./deep-text-recognition-benchmark/ocr_data/test/02237451.png	횟어지다                     	0.1223
./deep-text-recognition-benchmark/ocr_data/test/02237461.png	참되다                      	0.9951
./deep-text-recognition-benchmark/ocr_data/test/02237480.png	동생                       	0.9894
./deep-text-recognition-benchmark/ocr_data/test/02237482.png	싶어지다                     	0.8298
./deep-text-recognition-benchmark/ocr_data/test/02237485.png	적히다                      	0.9882
./deep-text-recognition-benchmark/ocr_data/test/02237488.png	한문                       	0.9994
./deep-text-recognition-benchmark/ocr_data/test/02237493.png	온도                       	0.8684
